pos,corr_resp,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,fixation.started,line1.started,line2.started,line3.started,line4.started,fixation.stopped,probe.started,key_resp.started,trial.stopped,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
-50,x,39,0,156,0,,,,,413.6416787999915,,413.6135440999642,413.6416787999915,414.6397830999922,414.6397830999922,414.6397830999922,414.6397830999922,414.67263659997843,415.6390140999574,415.6390140999574,416.9754255999578,x,1,1.317097100079991,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,39,1,157,1,,,,,417.00567139999475,,416.9789059999166,417.00567139999475,418.00606209994294,418.00606209994294,418.00606209994294,418.00606209994294,418.03899269993417,419.00631919992156,419.00631919992156,419.54244489991106,v,1,0.5220434999791905,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,39,2,158,2,,,,,419.57223879999947,,419.54723599995486,419.57223879999947,420.5718226999743,420.5718226999743,420.5718226999743,420.5718226999743,420.60540499992203,421.58988529990893,421.58988529990893,422.0903285999084,c,1,0.45989199995528907,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,39,3,159,3,,,,,422.1071480999235,,422.09502050001174,422.1071480999235,423.1208149999147,423.1208149999147,423.1208149999147,423.1208149999147,423.1208149999147,424.12124179990496,424.12124179990496,424.77246969996486,z,1,0.6489926000358537,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,40,0,160,0,,,,,424.78861219994724,,424.77441169996746,424.78861219994724,425.7877848999342,425.7877848999342,425.7877848999342,425.7877848999342,425.82133800000884,426.80431969999336,426.80431969999336,428.0749568999745,x,1,1.263992300024256,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,40,1,161,1,,,,,428.10461659997236,,428.0789914999623,428.10461659997236,429.10443599999417,429.10443599999417,429.10443599999417,429.10443599999417,429.1379113999428,430.1038588999072,430.1038588999072,430.87377009994816,v,1,0.7525467000668868,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,40,2,162,2,,,,,430.9041234999895,,430.8773547000019,430.9041234999895,431.9044927000068,431.9044927000068,431.9044927000068,431.9044927000068,431.93746599997394,432.904285699944,432.904285699944,433.69063560001086,c,1,0.781858199974522,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,40,3,163,3,,,,,433.7199641999323,,433.6953866999829,433.7199641999323,434.7200492999982,434.7200492999982,434.7200492999982,434.7200492999982,434.75332909997087,435.7200772999786,435.7200772999786,436.3229330999311,z,1,0.5868446999229491,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,41,0,164,0,,,,,436.3531379000051,,436.3269954000134,436.3531379000051,437.3530500999186,437.3530500999186,437.3530500999186,437.3530500999186,437.3878034999361,438.3528840999352,438.3528840999352,439.2559925999958,x,1,0.8953356000129133,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,41,1,165,1,,,,,439.2861204999499,,439.2607274999609,439.2861204999499,440.2860723999329,440.2860723999329,440.2860723999329,440.2860723999329,440.31947509991005,441.28613309992943,441.28613309992943,441.89342009997927,v,1,0.5712908999994397,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,41,2,166,2,,,,,441.91898099996615,,441.8972131999908,441.91898099996615,442.93517419998534,442.93517419998534,442.93517419998534,442.93517419998534,442.9694511999842,443.93557500001043,443.93557500001043,445.2052007999737,c,1,1.2589467000216246,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,41,3,167,3,,,,,445.2355441999389,,445.20907009998336,445.2355441999389,446.23512719990686,446.23512719990686,446.23512719990686,446.23512719990686,446.26864629995544,447.2360996999778,447.2360996999778,447.8730644999305,z,1,0.62890020001214,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,42,0,168,0,,,,,447.90236399997957,,447.8769069999689,447.90236399997957,448.9022904000012,448.9022904000012,448.9022904000012,448.9022904000012,448.9348885999061,449.9018549999455,449.9018549999455,450.5221753999358,x,1,0.5863781999796629,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,42,1,169,1,,,,,450.5516098999651,,450.5261248999741,450.5516098999651,451.55116429994814,451.55116429994814,451.55116429994814,451.55116429994814,451.58431589999236,452.5518065999495,452.5518065999495,453.05484669993166,v,1,0.4993968999478966,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,42,2,170,2,,,,,453.08417699998245,,453.0594560999889,453.08417699998245,454.0848076000111,454.0848076000111,454.0848076000111,454.0848076000111,454.117895299918,455.0842947999481,455.0842947999481,455.4542074999772,c,1,0.3548043000046164,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,42,3,171,3,,,,,455.49057389993686,,455.4586060999427,455.49057389993686,456.4841565999668,456.4841565999668,456.4841565999668,456.4841565999668,456.51764859992545,457.48364569991827,457.48364569991827,458.02080850000493,z,1,0.532215700019151,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,43,0,172,0,,,,,458.05049059994053,,458.02446059999056,458.05049059994053,459.0503682999406,459.0503682999406,459.0503682999406,459.0503682999406,459.08358350000344,460.0511204999639,460.0511204999639,460.3878084999742,x,1,0.33352270000614226,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,43,1,173,1,,,,,460.41651429992635,,460.39258290000726,460.41651429992635,461.4166835999349,461.4166835999349,461.4166835999349,461.4166835999349,461.4500474999659,462.4162784999935,462.4162784999935,463.1732381999027,v,1,0.7429342999821529,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,43,2,174,2,,,,,463.19959249999374,,463.1779195999261,463.19959249999374,464.2000039999839,464.2000039999839,464.2000039999839,464.2000039999839,464.23335829994176,465.2000898999395,465.2000898999395,465.90225069993176,c,1,0.6732956999912858,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,43,3,175,3,,,,,465.932861499954,,465.90922779997345,465.932861499954,466.9327385999495,466.9327385999495,466.9327385999495,466.9327385999495,466.9663037999999,467.9339531000005,467.9339531000005,468.53552039992064,z,1,0.5889525000238791,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,44,0,176,0,,,,,468.56742759991903,,468.5390062999213,468.56742759991903,469.56594150001183,469.56594150001183,469.56594150001183,469.56594150001183,469.5999686999712,470.5661179999588,470.5661179999588,471.2855344999116,x,1,0.7068730000173673,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,44,1,177,1,,,,,471.3156631999882,,471.2895053999964,471.3156631999882,472.3149689999409,472.3149689999409,472.3149689999409,472.3149689999409,472.334148599999,473.31510879995767,473.31510879995767,474.3187406999059,v,1,0.9964867000235245,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,44,2,178,2,,,,,474.3481562999077,,474.32211800001096,474.3481562999077,475.34805789997336,475.34805789997336,475.34805789997336,475.34805789997336,475.3814015999669,476.3482344999211,476.3482344999211,477.7505313999718,c,1,1.3911231000674888,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,44,3,179,3,,,,,477.7665053999517,,477.75402979995124,477.7665053999517,478.78088350000326,478.78088350000326,478.78088350000326,478.78088350000326,478.78088350000326,479.7809210999403,479.7809210999403,480.7831896999851,z,1,0.9726521000266075,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,45,0,180,0,,,,,480.8000368999783,,480.78694779996295,480.8000368999783,481.81395129999146,481.81395129999146,481.81395129999146,481.81395129999146,481.81395129999146,482.83081539999694,482.83081539999694,483.53323199995793,x,1,0.6684842999093235,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,45,1,181,1,,,,,483.549590599956,,483.536760399933,483.549590599956,484.5634751999751,484.5634751999751,484.5634751999751,484.5634751999751,484.5634751999751,485.5803062999621,485.5803062999621,486.1164886999177,v,1,0.5201926999725401,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,45,2,182,2,,,,,486.1466529999161,,486.1201873999089,486.1466529999161,487.1467293999158,487.1467293999158,487.1467293999158,487.1467293999158,487.1798669999698,488.1463652999373,488.1463652999373,488.51639379991684,c,1,0.36115050001535565,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,45,3,183,3,,,,,488.54626579990145,,488.52010339999106,488.54626579990145,489.5462615999859,489.5462615999859,489.5462615999859,489.5462615999859,489.57940269995015,490.56280019995756,490.56280019995756,491.19908930000383,z,1,0.6234649999532849,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,46,0,184,0,,,,,491.21535740001127,,491.20260409999173,491.21535740001127,492.2291858999524,492.2291858999524,492.2291858999524,492.2291858999524,492.2291858999524,493.22911339998245,493.22911339998245,493.83225699991453,x,1,0.5932120999787003,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,46,1,185,1,,,,,493.862126299995,,493.8359423999209,493.862126299995,494.8623113000067,494.8623113000067,494.8623113000067,494.8623113000067,494.8959135999903,495.86203889991157,495.86203889991157,496.2320219000103,v,1,0.3626201000297442,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,46,2,186,2,,,,,496.2622492999071,,496.2356000998989,496.2622492999071,497.2619041999569,497.2619041999569,497.2619041999569,497.2619041999569,497.295317400014,498.26175349997357,498.26175349997357,498.6317412999924,c,1,0.35643859999254346,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,46,3,187,3,,,,,498.6619406999089,,498.6354522999609,498.6619406999089,499.66178859991487,499.66178859991487,499.66178859991487,499.66178859991487,499.6950407999102,500.6617659999756,500.6617659999756,501.3975952999899,z,1,0.7242045999737456,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,47,0,188,0,,,,,501.4280639999779,,501.4012717999285,501.4280639999779,502.4281503999373,502.4281503999373,502.4281503999373,502.4281503999373,502.4613465999719,503.4444329999387,503.4444329999387,503.78107629995793,x,1,0.32650869991630316,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,47,1,189,1,,,,,503.811100199935,,503.7848234999692,503.811100199935,504.810993699939,504.810993699939,504.810993699939,504.810993699939,504.84440959990025,505.7956359999953,505.7956359999953,506.9284737999551,v,1,1.1024953000014648,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,47,2,190,2,,,,,506.9449996999465,,506.93083530000877,506.9449996999465,507.94430899992585,507.94430899992585,507.94430899992585,507.94430899992585,507.97739829996135,508.9603580000112,508.9603580000112,509.7966063999338,c,1,0.8129775000270456,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,47,3,191,3,,,,,509.81290579994675,,509.80017880001105,509.81290579994675,510.8271846999414,510.8271846999414,510.8271846999414,510.8271846999414,510.8271846999414,511.8433902999386,511.8433902999386,512.2789703999879,z,1,0.4259027000516653,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,48,0,192,0,,,,,512.2945231999038,,512.2810466999654,512.2945231999038,513.2941271999152,513.2941271999152,513.2941271999152,513.2941271999152,513.2941271999152,514.326518899994,514.326518899994,514.7636458999477,x,1,0.42690500000026077,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,48,1,193,1,,,,,514.7939408000093,,514.7668820999097,514.7939408000093,515.7928619999439,515.7928619999439,515.7928619999439,515.7928619999439,515.8117601999547,516.7771959999809,516.7771959999809,517.5455531999469,v,1,0.7593275000108406,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,48,2,194,2,,,,,517.5760299999965,,517.548994999961,517.5760299999965,518.5748324999586,518.5748324999586,518.5748324999586,518.5748324999586,518.5931254999014,519.5604640999809,519.5604640999809,520.0432472999673,c,1,0.4507523999782279,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,48,3,195,3,,,,,520.0601384999463,,520.0456888999324,520.0601384999463,521.0589285999304,521.0589285999304,521.0589285999304,521.0589285999304,521.077240100014,522.0586122999666,522.0586122999666,522.6289155000122,z,1,0.5669106000568718,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,49,0,196,0,,,,,522.6585393999703,,522.6325054999907,522.6585393999703,523.6595021999674,523.6595021999674,523.6595021999674,523.6595021999674,523.6927051999373,524.6590709999437,524.6590709999437,526.4613686999073,x,1,1.7786933000897989,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,49,1,197,1,,,,,526.4776550999377,,526.4650791999884,526.4776550999377,527.4914397000102,527.4914397000102,527.4914397000102,527.4914397000102,527.4914397000102,528.491303699906,528.491303699906,529.4631778999465,v,1,0.9557572999037802,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,49,2,198,2,,,,,529.4911675999174,,529.4681608999381,529.4911675999174,530.4913723999634,530.4913723999634,530.4913723999634,530.4913723999634,530.524159399909,531.5074081999483,531.5074081999483,532.6102319000056,c,1,1.0842355999629945,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,49,3,199,3,,,,,532.6265501999296,,532.6137485000072,532.6265501999296,533.6429914999753,533.6429914999753,533.6429914999753,533.6429914999753,533.6429914999753,534.6571752999444,534.6571752999444,536.5093528999714,z,1,1.8439213000237942,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,,,,,0,0,0,3,536.5400965999579,,536.525501600001,536.5400965999579,537.5234303999459,537.5234303999459,537.5234303999459,537.5234303999459,537.5571482999949,538.539941499941,538.539941499941,540.3257102000061,z,1,1.7686816999921575,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,,,,,0,1,1,1,540.356460699928,,540.3302606999641,540.356460699928,541.3565374999307,541.3565374999307,541.3565374999307,541.3565374999307,541.3897477999562,542.3729153999593,542.3729153999593,543.2421106999973,v,1,0.8482071000616997,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,,,,,0,2,2,2,543.2583116999594,,543.2457140999613,543.2583116999594,544.2892931000097,544.2892931000097,544.2892931000097,544.2892931000097,544.2892931000097,545.272588999942,545.272588999942,546.8093324999791,c,1,1.5316061000339687,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,,,,,0,3,3,2,546.8388617999153,,546.8129454998998,546.8388617999153,547.839299299987,547.839299299987,547.839299299987,547.839299299987,547.8720490999985,548.8385069000069,548.8385069000069,550.3088527999353,c,1,1.4660781999118626,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,,,,,1,0,4,2,550.3382842999417,,550.3125061999308,550.3382842999417,551.3385219000047,551.3385219000047,551.3385219000047,551.3385219000047,551.3715298000025,552.3548846999183,552.3548846999183,553.3908119999105,c,1,1.0169882000191137,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,,,,,1,1,5,1,553.4066187000135,,553.3945017999504,553.4066187000135,554.4210462999763,554.4210462999763,554.4210462999763,554.4210462999763,554.4210462999763,555.4214742999757,555.4214742999757,556.5243455999298,v,1,1.0962760000256822,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,,,,,1,2,6,0,556.5541855999036,,556.5280441999203,556.5541855999036,557.5542161999037,557.5542161999037,557.5542161999037,557.5542161999037,557.5874810999958,558.5545852999203,558.5545852999203,559.8235861000139,x,1,1.2603805999970064,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,,,,,1,3,7,0,559.8537430999568,,559.8272124999203,559.8537430999568,560.8539943000069,560.8539943000069,560.8539943000069,560.8539943000069,560.8872083999449,561.8537147999741,561.8537147999741,563.8395755999954,x,1,1.9602632999885827,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,,,,,2,0,8,0,563.855401400011,,563.8431535999989,563.855401400011,564.8702204999281,564.8702204999281,564.8702204999281,564.8702204999281,564.8702204999281,565.8545551999705,565.8545551999705,567.6891791999806,x,1,1.8311015999643132,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,,,,,2,1,9,3,567.7058475000085,,567.692600499955,567.7058475000085,568.7193857999519,568.7193857999519,568.7193857999519,568.7193857999519,568.7193857999519,569.7192678999854,569.7192678999854,570.622375399922,z,1,0.8921864998992532,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,,,,,2,2,10,2,570.6526033999398,,570.6259752999758,570.6526033999398,571.6526137999026,571.6526137999026,571.6526137999026,571.6526137999026,571.6856760999653,572.6687886998989,572.6687886998989,574.1394298999803,c,1,1.4644743000390008,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,,,,,2,3,11,3,574.1688855999382,,574.1431759999832,574.1688855999382,575.1686301999725,575.1686301999725,575.1686301999725,575.1686301999725,575.202672299929,576.1851783999009,576.1851783999009,577.3210437999805,z,1,1.1280741000082344,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,,,,,3,0,12,3,577.3516922999406,,577.3246920999372,577.3516922999406,578.369490699959,578.369490699959,578.369490699959,578.369490699959,578.4014850999229,579.3681030999869,579.3681030999869,579.9709910999518,z,1,0.5779957000631839,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,,,,,3,1,13,0,579.9869093999732,,579.9745972999372,579.9869093999732,581.0009968999075,581.0009968999075,581.0009968999075,581.0009968999075,581.0009968999075,582.0010866000084,582.0010866000084,582.8374917999608,x,1,0.8056998999090865,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,,,,,3,2,14,3,582.8532273999881,,582.8410498999292,582.8532273999881,583.8674774999963,583.8674774999963,583.8674774999963,583.8674774999963,583.8674774999963,584.8677836999996,584.8677836999996,585.5368602999952,z,1,0.6518703000620008,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,,,,,3,3,15,3,585.5671348999022,,585.5405551999575,585.5671348999022,586.5670806999551,586.5670806999551,586.5670806999551,586.5670806999551,586.6004714999581,587.5674737999216,587.5674737999216,588.0695323999971,z,1,0.4707417000317946,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,,,,,4,0,16,1,588.08595410001,,588.0736124999821,588.08595410001,589.1004062999273,589.1004062999273,589.1004062999273,589.1004062999273,589.1004062999273,590.1166470999597,590.1166470999597,591.15268379997,v,1,1.0200288000050932,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,,,,,4,1,17,1,591.168690499966,,591.1563821999589,591.168690499966,592.1830217000097,592.1830217000097,592.1830217000097,592.1830217000097,592.1830217000097,593.199523099931,593.199523099931,593.8190781999147,v,1,0.5942666999762878,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,,,,,4,2,18,3,593.835526999901,,593.8226483999752,593.835526999901,594.849229299929,594.849229299929,594.849229299929,594.849229299929,594.849229299929,595.86583289993,595.86583289993,596.4685799999861,z,1,0.5824668999994174,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
50,c,,,,,4,3,19,2,596.4845828999532,,596.4722616999643,596.4845828999532,597.4995552999899,597.4995552999899,597.4995552999899,597.4995552999899,597.4995552999899,598.4988443999318,598.4988443999318,599.2357214000076,v,0,0.723827900015749,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,,,,,5,0,20,3,599.2652892000042,,599.2393479999155,599.2652892000042,600.265562399989,600.265562399989,600.265562399989,600.265562399989,600.2986172999954,601.2651017999742,601.2651017999742,603.2671403000131,z,1,1.9876243999460712,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,,,,,5,1,21,3,603.2823158999672,,603.2700653999345,603.2823158999672,604.2824524999596,604.2824524999596,604.2824524999596,604.2824524999596,604.2824524999596,605.2977211999241,605.2977211999241,606.0340162999928,z,1,0.7275890000164509,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,,,,,5,2,22,0,606.0644270000048,,606.0378101000097,606.0644270000048,607.0646685999818,607.0646685999818,607.0646685999818,607.0646685999818,607.0980223999359,608.0812143000076,608.0812143000076,609.1822168999352,x,1,1.0842020999407396,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,,,,,5,3,23,1,609.198568199994,,609.1846972999629,609.198568199994,610.1973816999234,610.1973816999234,610.1973816999234,610.1973816999234,610.2310034999391,611.2305204999866,611.2305204999866,612.1331085999263,v,1,0.8906199999619275,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,,,,,6,0,24,1,612.1496449999977,,612.1364716999233,612.1496449999977,613.1640637000091,613.1640637000091,613.1640637000091,613.1640637000091,613.1640637000091,614.1802133999299,614.1802133999299,614.8331829999806,v,1,0.6253545000217855,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-50,x,,,,,6,1,25,0,614.8488281999016,,614.8368745999178,614.8488281999016,615.8633639999898,615.8633639999898,615.8633639999898,615.8633639999898,615.8633639999898,616.8798917999957,616.8798917999957,617.9506372999167,x,1,1.067438600002788,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,,,,,6,2,26,1,617.9796729999362,,617.9541512000142,617.9796729999362,618.9797708999831,618.9797708999831,618.9797708999831,618.9797708999831,619.012710299925,619.9963476000121,619.9963476000121,620.999095599982,v,1,0.9708633000263944,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
-150,z,,,,,6,3,27,3,621.014878799906,,621.0025714999065,621.014878799906,622.0293755999301,622.0293755999301,622.0293755999301,622.0293755999301,622.0293755999301,623.0457325999159,623.0457325999159,623.6817027999787,z,1,0.6062515999656171,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,,,,,7,0,28,1,623.69803520001,,623.6854034999851,623.69803520001,624.7124100999208,624.7124100999208,624.7124100999208,624.7124100999208,624.7124100999208,625.7288760999218,625.7288760999218,626.6982160999905,v,1,0.944117100094445,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
150,v,,,,,7,1,29,1,626.7142845999915,,626.7016322999261,626.7142845999915,627.7283797999844,627.7283797999844,627.7283797999844,627.7283797999844,627.7283797999844,628.7282924999017,628.7282924999017,629.4988067999948,v,1,0.7622369000455365,None,589830,001,2024-10-15_11h18.00.426,Session6_MotorSequenceLearning,2024.1.5,None,2024-10-15 11h18.06.440869 +0530,
